dataset,task,variant,decoder,seed,n_train_used,n_val_used,n_features,n_classes_train,accuracy,micro_f1,macro_f1,weighted_f1,feature_cols,mrr,log_loss
rel-salt,item-incoterms,fdhg_dmax1,tabpfn_classifier_multiclass,43,10000,2000,17,12,0.6905,0.6905,0.2374138556055975,0.6289975615862107,f_salesdocumentitem_count|f_salesdocumentitem_SHIPPINGPOINT_mean|f_salesdocumentitem_SHIPPINGPOINT_std|f_salesdocumentitem_SHIPPINGPOINT_max|f_salesdocumentitem_days_since_last|f_salesdocumentitem_SHIPPINGPOINT_mean__is_missing|f_salesdocumentitem_SHIPPINGPOINT_std__is_missing|f_salesdocumentitem_SHIPPINGPOINT_max__is_missing|f_salesdocumentitem_days_since_last__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__majconf|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__majconf__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__entropy|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__entropy__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__conflict_count|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__conflict_count__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__support_count|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__support_count__is_missing,0.8028490079365079,1.0561370520955922
