dataset,task,variant,decoder,seed,n_train_used,n_val_used,n_features,n_classes_train,accuracy,micro_f1,macro_f1,weighted_f1,feature_cols,mrr,log_loss
rel-salt,item-plant,fdhg_dmax1,tabpfn_classifier_multiclass,44,10000,1995,17,29,0.9704260651629073,0.9704260651629073,0.7916154983422873,0.9689281470374652,f_salesdocumentitem_count|f_salesdocumentitem_SHIPPINGPOINT_mean|f_salesdocumentitem_SHIPPINGPOINT_std|f_salesdocumentitem_SHIPPINGPOINT_max|f_salesdocumentitem_days_since_last|f_salesdocumentitem_SHIPPINGPOINT_mean__is_missing|f_salesdocumentitem_SHIPPINGPOINT_std__is_missing|f_salesdocumentitem_SHIPPINGPOINT_max__is_missing|f_salesdocumentitem_days_since_last__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__majconf|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__majconf__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__entropy|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__entropy__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__conflict_count|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__conflict_count__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__support_count|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__support_count__is_missing,0.9788809324899551,0.13212593513767645
