dataset,task,variant,seed,n_train_used,n_val_used,n_features,accuracy,roc_auc,average_precision,log_loss,train_parquet,val_parquet
rel-ratebeer,user-churn,fdhg_dmax1,44,10000,2000,17,0.7055,0.7792670240421522,0.8445015697197051,0.5777056518290183,/home/evelyn/fdhg-icl-paper/outputs/e2e/rel-ratebeer_user-churn/fdhg/target_with_dfs_agg_train.parquet,/home/evelyn/fdhg-icl-paper/outputs/e2e/rel-ratebeer_user-churn/fdhg/target_with_dfs_agg_val.parquet
