dataset,task,variant,seed,n_train_used,n_val_used,n_features,accuracy,roc_auc,average_precision,log_loss,train_parquet,val_parquet
rel-ratebeer,user-churn,dfs,43,10000,2000,9,0.7085,0.7803852763626213,0.8444400861778715,0.5769282320047829,/home/evelyn/fdhg-icl-paper/outputs/e2e/rel-ratebeer_user-churn/dfs/target_with_dfs_agg_train.parquet,/home/evelyn/fdhg-icl-paper/outputs/e2e/rel-ratebeer_user-churn/dfs/target_with_dfs_agg_val.parquet
