seed,metric,direction,base_variant,candidate_variant,base_score,candidate_score,improvement,secondary_metric,secondary_direction,secondary_base_score,secondary_candidate_score,secondary_improvement,base_metrics_path,candidate_metrics_path,base_n_features,candidate_n_features,gate_outcome,selected_variant,selected_score
41,accuracy,maximize,dfs,fdhg_dmax1,0.689,0.6995,0.010500000000000065,,,,,,/home/evelyn/fdhg-icl-paper/results/rel-salt_item-incoterms_tabpfn/dfs/seed41/metrics.csv,/home/evelyn/fdhg-icl-paper/results/rel-salt_item-incoterms_tabpfn/fdhg_dmax1/seed41/metrics.csv,9,17,FALLBACK,dfs,0.689
42,accuracy,maximize,dfs,fdhg_dmax1,0.689,0.699,0.010000000000000009,,,,,,/home/evelyn/fdhg-icl-paper/results/rel-salt_item-incoterms_tabpfn/dfs/seed42/metrics.csv,/home/evelyn/fdhg-icl-paper/results/rel-salt_item-incoterms_tabpfn/fdhg_dmax1/seed42/metrics.csv,9,17,FALLBACK,dfs,0.689
43,accuracy,maximize,dfs,fdhg_dmax1,0.6935,0.6905,-0.0030000000000000027,,,,,,/home/evelyn/fdhg-icl-paper/results/rel-salt_item-incoterms_tabpfn/dfs/seed43/metrics.csv,/home/evelyn/fdhg-icl-paper/results/rel-salt_item-incoterms_tabpfn/fdhg_dmax1/seed43/metrics.csv,9,17,FALLBACK,dfs,0.6935
44,accuracy,maximize,dfs,fdhg_dmax1,0.6935,0.6865,-0.007000000000000006,,,,,,/home/evelyn/fdhg-icl-paper/results/rel-salt_item-incoterms_tabpfn/dfs/seed44/metrics.csv,/home/evelyn/fdhg-icl-paper/results/rel-salt_item-incoterms_tabpfn/fdhg_dmax1/seed44/metrics.csv,9,17,FALLBACK,dfs,0.6935
