seed,metric,direction,base_variant,candidate_variant,base_score,candidate_score,improvement,secondary_metric,secondary_direction,secondary_base_score,secondary_candidate_score,secondary_improvement,base_metrics_path,candidate_metrics_path,base_n_features,candidate_n_features,gate_outcome,selected_variant,selected_score
41,accuracy,maximize,dfs,fdhg_dmax1,0.9995,1.0,0.0004999999999999449,,,,,,/home/evelyn/fdhg-icl-paper/results/rel-salt_sales-office_tabpfn/dfs/seed41/metrics.csv,/home/evelyn/fdhg-icl-paper/results/rel-salt_sales-office_tabpfn/fdhg_dmax1/seed41/metrics.csv,9,17,FALLBACK,dfs,0.9995
42,accuracy,maximize,dfs,fdhg_dmax1,0.9995,0.9995,0.0,,,,,,/home/evelyn/fdhg-icl-paper/results/rel-salt_sales-office_tabpfn/dfs/seed42/metrics.csv,/home/evelyn/fdhg-icl-paper/results/rel-salt_sales-office_tabpfn/fdhg_dmax1/seed42/metrics.csv,9,17,FALLBACK,dfs,0.9995
43,accuracy,maximize,dfs,fdhg_dmax1,0.9995,0.9995,0.0,,,,,,/home/evelyn/fdhg-icl-paper/results/rel-salt_sales-office_tabpfn/dfs/seed43/metrics.csv,/home/evelyn/fdhg-icl-paper/results/rel-salt_sales-office_tabpfn/fdhg_dmax1/seed43/metrics.csv,9,17,FALLBACK,dfs,0.9995
44,accuracy,maximize,dfs,fdhg_dmax1,0.999,1.0,0.0010000000000000009,,,,,,/home/evelyn/fdhg-icl-paper/results/rel-salt_sales-office_tabpfn/dfs/seed44/metrics.csv,/home/evelyn/fdhg-icl-paper/results/rel-salt_sales-office_tabpfn/fdhg_dmax1/seed44/metrics.csv,9,17,FALLBACK,dfs,0.999
