dataset,task,variant,decoder,seed,n_train_used,n_val_used,n_features,n_classes_train,accuracy,micro_f1,macro_f1,weighted_f1,feature_cols,mrr,log_loss
rel-salt,item-shippoint,fdhg_dmax1,tabpfn_classifier_multiclass,43,10000,1994,17,58,0.8294884653961886,0.8294884653961886,0.5638482127470916,0.8201020074539525,f_salesdocumentitem_count|f_salesdocumentitem_PLANT_mean|f_salesdocumentitem_PLANT_std|f_salesdocumentitem_PLANT_max|f_salesdocumentitem_days_since_last|f_salesdocumentitem_PLANT_mean__is_missing|f_salesdocumentitem_PLANT_std__is_missing|f_salesdocumentitem_PLANT_max__is_missing|f_salesdocumentitem_days_since_last__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__majconf|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__majconf__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__entropy|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__entropy__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__conflict_count|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__conflict_count__is_missing|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__support_count|f_amb__PRODUCT_to_SALESDOCUMENTITEMCATEGORY__support_count__is_missing,0.908680804317715,0.41098878318985005
